,SEASON,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,HOME
162,2018,1610612755,PHI,Philadelphia 76ers,21800652,2019-01-15,PHI vs. MIN,W,28,19,8,10,0.8,3,4,0.75,0,0,,0,3,3,4,2,1,2,2,4.2,True
163,2018,1610612755,PHI,Philadelphia 76ers,21800638,2019-01-13,PHI @ NYK,W,28,16,7,15,0.467,0,0,,2,2,1.0,3,5,8,2,0,0,1,2,2.4,False
164,2018,1610612755,PHI,Philadelphia 76ers,21800621,2019-01-11,PHI vs. ATL,L,40,30,9,19,0.474,0,1,0.0,12,14,0.857,2,2,4,5,3,0,4,3,0.2,True
165,2018,1610612755,PHI,Philadelphia 76ers,21800608,2019-01-09,PHI @ WAS,L,36,23,7,18,0.389,0,2,0.0,9,10,0.9,6,3,9,2,2,0,1,0,-4.4,False
166,2018,1610612755,PHI,Philadelphia 76ers,21800600,2019-01-08,PHI vs. WAS,W,28,20,8,9,0.889,1,1,1.0,3,6,0.5,1,4,5,3,2,0,3,2,4.0,True
167,2018,1610612755,PHI,Philadelphia 76ers,21800553,2019-01-01,PHI @ LAC,W,29,16,5,13,0.385,1,3,0.333,5,6,0.833,2,4,6,4,0,1,2,2,2.8,False
168,2018,1610612755,PHI,Philadelphia 76ers,21800540,2018-12-30,PHI @ POR,L,26,5,2,12,0.167,0,2,0.0,1,1,1.0,1,2,3,6,1,0,2,0,-4.4,False
169,2018,1610612755,PHI,Philadelphia 76ers,21800515,2018-12-27,PHI @ UTA,W,36,19,7,13,0.538,1,2,0.5,4,4,1.0,0,1,1,1,3,0,0,3,1.2,False
170,2018,1610612755,PHI,Philadelphia 76ers,21800499,2018-12-25,PHI @ BOS,L,43,24,9,21,0.429,3,7,0.429,3,3,1.0,2,3,5,4,3,0,4,1,-2.6,False
171,2018,1610612755,PHI,Philadelphia 76ers,21800481,2018-12-22,PHI vs. TOR,W,29,12,4,10,0.4,0,2,0.0,4,4,1.0,1,6,7,7,3,1,2,3,1.4,True
172,2018,1610612755,PHI,Philadelphia 76ers,21800457,2018-12-19,PHI vs. NYK,W,31,20,6,9,0.667,0,1,0.0,8,10,0.8,1,3,4,4,3,0,0,3,3.2,True
173,2018,1610612755,PHI,Philadelphia 76ers,21800448,2018-12-17,PHI @ SAS,L,30,6,3,13,0.231,0,3,0.0,0,0,,1,2,3,2,1,0,0,0,-4.8,False
174,2018,1610612755,PHI,Philadelphia 76ers,21800437,2018-12-16,PHI @ CLE,W,25,19,6,10,0.6,3,4,0.75,4,5,0.8,0,2,2,2,1,1,0,1,3.6,False
175,2018,1610612755,PHI,Philadelphia 76ers,21800392,2018-12-10,PHI vs. DET,W,10,0,0,3,0.0,0,1,0.0,0,0,,1,3,4,2,0,0,0,1,2.2,True
176,2018,1610612755,PHI,Philadelphia 76ers,21800369,2018-12-07,PHI @ DET,W,39,38,13,27,0.481,1,6,0.167,11,12,0.917,5,1,6,6,3,1,0,1,2.4,False
177,2018,1610612755,PHI,Philadelphia 76ers,21800359,2018-12-05,PHI @ TOR,L,38,38,15,27,0.556,4,7,0.571,4,4,1.0,3,7,10,1,1,1,2,2,0.6,False
178,2018,1610612755,PHI,Philadelphia 76ers,21800340,2018-12-02,PHI vs. MEM,W,33,21,7,17,0.412,0,4,0.0,7,8,0.875,0,3,3,2,0,1,3,3,1.4,True
179,2018,1610612755,PHI,Philadelphia 76ers,21800322,2018-11-30,PHI vs. WAS,W,25,11,5,13,0.385,1,3,0.333,0,0,,4,3,7,4,4,0,0,2,3.8,True
180,2018,1610612755,PHI,Philadelphia 76ers,21800307,2018-11-28,PHI vs. NYK,W,25,7,3,7,0.429,1,2,0.5,0,0,,1,3,4,2,1,1,3,1,3.8,True
181,2018,1610612755,PHI,Philadelphia 76ers,21800289,2018-11-25,PHI @ BKN,W,37,34,11,20,0.55,5,6,0.833,7,7,1.0,6,6,12,2,4,0,1,2,1.2,False
182,2018,1610612755,PHI,Philadelphia 76ers,21800270,2018-11-23,PHI vs. CLE,L,34,22,8,14,0.571,3,4,0.75,3,4,0.75,1,1,2,2,2,1,1,1,-4.0,True
183,2018,1610612755,PHI,Philadelphia 76ers,21800253,2018-11-21,PHI vs. NOP,W,35,13,5,16,0.313,0,3,0.0,3,3,1.0,3,3,6,3,3,1,0,0,0.8,True
184,2018,1610612755,PHI,Philadelphia 76ers,21800242,2018-11-19,PHI vs. PHX,W,32,16,4,9,0.444,0,0,,8,8,1.0,1,2,3,1,2,0,2,3,-0.4,True
185,2018,1610612755,PHI,Philadelphia 76ers,21800225,2018-11-17,PHI @ CHA,W,37,15,4,11,0.364,1,3,0.333,6,7,0.857,1,2,3,4,2,2,4,4,0.6,False
186,2018,1610612755,PHI,Philadelphia 76ers,21800218,2018-11-16,PHI vs. UTA,W,38,28,12,15,0.8,2,3,0.667,2,5,0.4,0,3,3,7,2,0,3,2,2.4,True
187,2018,1610612755,PHI,Philadelphia 76ers,21800202,2018-11-14,PHI @ ORL,L,33,14,6,12,0.5,0,1,0.0,2,2,1.0,1,3,4,2,0,0,2,3,-2.0,False
188,2018,1610612750,MIN,Minnesota Timberwolves,21800173,2018-11-09,MIN @ SAC,L,41,13,3,12,0.25,0,2,0.0,7,10,0.7,2,6,8,8,2,0,3,1,-1.2,False
189,2018,1610612750,MIN,Minnesota Timberwolves,21800162,2018-11-07,MIN @ LAL,L,43,24,9,18,0.5,5,8,0.625,1,1,1.0,2,3,5,5,3,1,0,2,-0.4,False
190,2018,1610612750,MIN,Minnesota Timberwolves,21800148,2018-11-05,MIN @ LAC,L,39,20,6,13,0.462,0,2,0.0,8,11,0.727,0,4,4,5,1,1,2,4,-2.2,False
191,2018,1610612750,MIN,Minnesota Timberwolves,21800124,2018-11-02,MIN @ GSW,L,35,21,10,23,0.435,0,8,0.0,1,2,0.5,2,1,3,5,0,0,0,3,-3.8,False
192,2018,1610612750,MIN,Minnesota Timberwolves,21800093,2018-10-29,MIN vs. LAL,W,37,32,12,20,0.6,6,7,0.857,2,2,1.0,1,5,6,4,1,2,0,1,1.0,True
193,2018,1610612750,MIN,Minnesota Timberwolves,21800071,2018-10-26,MIN vs. MIL,L,24,4,2,11,0.182,0,4,0.0,0,0,,0,5,5,2,2,1,0,1,-4.6,True
194,2018,1610612750,MIN,Minnesota Timberwolves,21800055,2018-10-24,MIN @ TOR,L,37,23,7,13,0.538,4,7,0.571,5,10,0.5,2,2,4,5,6,0,2,2,-1.2,False
195,2018,1610612750,MIN,Minnesota Timberwolves,21800043,2018-10-22,MIN vs. IND,W,37,20,6,12,0.5,0,2,0.0,8,8,1.0,2,1,3,3,1,2,4,2,1.4,True
196,2018,1610612750,MIN,Minnesota Timberwolves,21800021,2018-10-19,MIN vs. CLE,W,36,33,10,12,0.833,1,1,1.0,12,12,1.0,2,5,7,3,4,2,2,0,-0.6,True
197,2018,1610612750,MIN,Minnesota Timberwolves,21800010,2018-10-17,MIN @ SAS,L,32,23,9,23,0.391,1,4,0.25,4,5,0.8,3,4,7,3,4,1,1,2,-0.6,False
203,2017,1610612750,MIN,Minnesota Timberwolves,21701225,2018-04-11,MIN vs. DEN,W,42,31,10,21,0.476,1,4,0.25,10,13,0.769,2,3,5,5,1,1,3,3,-0.2,True
204,2017,1610612750,MIN,Minnesota Timberwolves,21701209,2018-04-09,MIN vs. MEM,W,23,15,3,8,0.375,0,1,0.0,9,11,0.818,2,0,2,3,3,0,1,0,4.2,True
205,2017,1610612750,MIN,Minnesota Timberwolves,21701190,2018-04-06,MIN @ LAL,W,23,18,7,10,0.7,0,1,0.0,4,8,0.5,0,2,2,1,4,0,1,1,2.0,False
206,2017,1610612750,MIN,Minnesota Timberwolves,21700877,2018-02-23,MIN @ HOU,L,25,10,4,14,0.286,1,4,0.25,1,1,1.0,3,2,5,3,1,0,0,1,-1.8,False
207,2017,1610612750,MIN,Minnesota Timberwolves,21700866,2018-02-15,MIN vs. LAL,W,41,24,7,20,0.35,0,7,0.0,10,11,0.909,1,4,5,4,1,3,1,3,2.4,True
208,2017,1610612750,MIN,Minnesota Timberwolves,21700849,2018-02-13,MIN vs. HOU,L,36,15,5,13,0.385,0,3,0.0,5,5,1.0,0,7,7,6,0,0,0,1,-1.8,True
209,2017,1610612750,MIN,Minnesota Timberwolves,21700838,2018-02-11,MIN vs. SAC,W,39,18,5,9,0.556,1,1,1.0,7,9,0.778,1,4,5,3,2,0,3,1,2.2,True
210,2017,1610612750,MIN,Minnesota Timberwolves,21700822,2018-02-09,MIN @ CHI,L,41,38,11,26,0.423,3,9,0.333,13,15,0.867,1,6,7,5,4,0,1,1,1.2,False
211,2017,1610612750,MIN,Minnesota Timberwolves,21700807,2018-02-07,MIN @ CLE,L,46,35,14,21,0.667,4,5,0.8,3,3,1.0,0,5,5,6,2,0,2,2,0.2,False
212,2017,1610612750,MIN,Minnesota Timberwolves,21700780,2018-02-03,MIN vs. NOP,W,37,30,11,21,0.524,2,4,0.5,6,9,0.667,1,7,8,7,2,0,2,1,2.4,True
213,2017,1610612750,MIN,Minnesota Timberwolves,21700763,2018-02-01,MIN vs. MIL,W,40,28,8,15,0.533,2,5,0.4,10,11,0.909,0,4,4,6,1,0,3,1,3.6,True
214,2017,1610612750,MIN,Minnesota Timberwolves,21700746,2018-01-30,MIN @ TOR,L,38,25,9,17,0.529,2,3,0.667,5,10,0.5,1,4,5,6,0,0,0,2,-0.4,False
215,2017,1610612750,MIN,Minnesota Timberwolves,21700739,2018-01-29,MIN @ ATL,L,36,24,7,15,0.467,1,3,0.333,9,9,1.0,2,5,7,3,1,1,4,2,0.2,False
216,2017,1610612750,MIN,Minnesota Timberwolves,21700729,2018-01-27,MIN vs. BKN,W,35,21,4,14,0.286,1,3,0.333,12,14,0.857,1,5,6,5,2,1,0,3,2.0,True
217,2017,1610612750,MIN,Minnesota Timberwolves,21700665,2018-01-18,MIN @ HOU,L,42,23,8,15,0.533,0,1,0.0,7,8,0.875,1,3,4,2,2,1,1,1,-2.0,False
218,2017,1610612750,MIN,Minnesota Timberwolves,21700649,2018-01-16,MIN @ ORL,L,39,28,11,22,0.5,2,5,0.4,4,4,1.0,4,3,7,4,5,2,0,3,-1.0,False
219,2017,1610612750,MIN,Minnesota Timberwolves,21700637,2018-01-14,MIN vs. POR,W,34,24,7,11,0.636,1,1,1.0,9,11,0.818,1,4,5,4,2,0,0,2,4.6,True
220,2017,1610612750,MIN,Minnesota Timberwolves,21700623,2018-01-12,MIN vs. NYK,W,34,13,6,12,0.5,1,3,0.333,0,1,0.0,1,3,4,2,3,1,2,1,0.0,True
221,2017,1610612750,MIN,Minnesota Timberwolves,21700611,2018-01-10,MIN vs. OKC,W,36,26,7,13,0.538,1,2,0.5,11,12,0.917,1,6,7,8,4,2,4,0,2.6,True
222,2017,1610612750,MIN,Minnesota Timberwolves,21700594,2018-01-08,MIN vs. CLE,W,27,21,7,13,0.538,4,6,0.667,3,4,0.75,2,6,8,9,3,0,2,1,7.8,True
223,2017,1610612750,MIN,Minnesota Timberwolves,21700584,2018-01-06,MIN vs. NOP,W,32,21,7,15,0.467,2,2,1.0,5,6,0.833,5,2,7,8,1,0,2,0,5.0,True
224,2017,1610612750,MIN,Minnesota Timberwolves,21700570,2018-01-05,MIN @ BOS,L,35,14,3,12,0.25,0,3,0.0,8,10,0.8,2,0,2,6,3,0,4,1,-0.4,False
225,2017,1610612750,MIN,Minnesota Timberwolves,21700557,2018-01-03,MIN @ BKN,L,39,30,7,17,0.412,0,2,0.0,16,18,0.889,2,1,3,4,2,1,2,1,0.4,False
226,2017,1610612750,MIN,Minnesota Timberwolves,21700548,2018-01-01,MIN vs. LAL,W,37,28,8,14,0.571,1,1,1.0,11,11,1.0,1,2,3,9,3,1,7,2,3.2,True
227,2017,1610612750,MIN,Minnesota Timberwolves,21700538,2017-12-31,MIN @ IND,W,27,26,8,11,0.727,0,0,,10,11,0.909,2,4,6,5,3,0,1,0,6.2,False
228,2017,1610612750,MIN,Minnesota Timberwolves,21700518,2017-12-28,MIN @ MIL,L,43,20,6,16,0.375,1,6,0.167,7,7,1.0,2,3,5,7,2,0,4,2,-0.4,False
229,2017,1610612750,MIN,Minnesota Timberwolves,21700510,2017-12-27,MIN vs. DEN,W,42,39,10,20,0.5,3,6,0.5,16,18,0.889,0,4,4,5,1,0,1,0,1.0,True
230,2017,1610612750,MIN,Minnesota Timberwolves,21700497,2017-12-25,MIN @ LAL,W,41,23,11,20,0.55,1,7,0.143,0,0,,1,4,5,8,2,0,2,0,3.4,False
231,2017,1610612750,MIN,Minnesota Timberwolves,21700490,2017-12-23,MIN @ PHX,W,38,32,10,19,0.526,0,3,0.0,12,13,0.923,2,4,6,3,0,1,1,2,0.4,False
232,2017,1610612750,MIN,Minnesota Timberwolves,21700462,2017-12-20,MIN @ DEN,W,35,25,8,15,0.533,1,4,0.25,8,8,1.0,1,1,2,4,2,0,3,1,-1.0,False
233,2017,1610612750,MIN,Minnesota Timberwolves,21700446,2017-12-18,MIN vs. POR,W,35,37,12,21,0.571,2,3,0.667,11,12,0.917,1,5,6,4,2,0,0,0,3.0,True
234,2017,1610612750,MIN,Minnesota Timberwolves,21700434,2017-12-16,MIN vs. PHX,L,37,10,5,18,0.278,0,3,0.0,0,0,,1,5,6,2,3,0,1,1,1.4,True
235,2017,1610612750,MIN,Minnesota Timberwolves,21700416,2017-12-14,MIN vs. SAC,W,36,21,7,10,0.7,0,0,,7,7,1.0,1,6,7,9,2,2,0,0,2.6,True
236,2017,1610612750,MIN,Minnesota Timberwolves,21700401,2017-12-12,MIN vs. PHI,L,46,38,15,33,0.455,3,9,0.333,5,5,1.0,3,3,6,3,1,0,1,1,-1.2,True
237,2017,1610612750,MIN,Minnesota Timberwolves,21700388,2017-12-10,MIN vs. DAL,W,41,22,9,17,0.529,2,6,0.333,2,3,0.667,0,8,8,5,2,0,1,1,1.0,True
238,2017,1610612750,MIN,Minnesota Timberwolves,21700362,2017-12-06,MIN @ LAC,W,43,19,7,12,0.583,0,2,0.0,5,5,1.0,1,7,8,8,0,0,1,2,1.8,False
239,2017,1610612750,MIN,Minnesota Timberwolves,21700345,2017-12-04,MIN @ MEM,L,40,30,11,21,0.524,2,7,0.286,6,7,0.857,1,1,2,5,4,0,2,2,0.6,False
240,2017,1610612750,MIN,Minnesota Timberwolves,21700336,2017-12-03,MIN vs. LAC,W,40,33,10,20,0.5,2,4,0.5,11,13,0.846,3,5,8,4,1,1,1,2,2.4,True
241,2017,1610612750,MIN,Minnesota Timberwolves,21700324,2017-12-01,MIN @ OKC,L,41,22,7,16,0.438,1,3,0.333,7,7,1.0,1,2,3,7,3,2,3,2,0.0,False
242,2017,1610612750,MIN,Minnesota Timberwolves,21700309,2017-11-29,MIN @ NOP,W,33,19,8,12,0.667,1,2,0.5,2,2,1.0,0,4,4,3,1,0,2,0,3.2,False
243,2017,1610612750,MIN,Minnesota Timberwolves,21700300,2017-11-28,MIN vs. WAS,L,38,17,5,17,0.294,3,9,0.333,4,4,1.0,5,2,7,10,1,0,1,1,2.4,True
244,2017,1610612750,MIN,Minnesota Timberwolves,21700288,2017-11-26,MIN vs. PHX,W,36,25,11,19,0.579,0,1,0.0,3,5,0.6,0,4,4,5,3,1,1,2,3.8,True
245,2017,1610612750,MIN,Minnesota Timberwolves,21700272,2017-11-24,MIN vs. MIA,L,35,18,7,17,0.412,1,1,1.0,3,6,0.5,2,4,6,4,0,0,2,0,-2.2,True
246,2017,1610612750,MIN,Minnesota Timberwolves,21700261,2017-11-22,MIN vs. ORL,W,36,26,10,19,0.526,3,4,0.75,3,5,0.6,1,2,3,3,2,0,1,1,3.0,True
247,2017,1610612750,MIN,Minnesota Timberwolves,21700241,2017-11-20,MIN @ CHA,L,33,14,6,15,0.4,1,4,0.25,1,1,1.0,3,4,7,0,1,0,1,2,-2.2,False
248,2017,1610612750,MIN,Minnesota Timberwolves,21700238,2017-11-19,MIN vs. DET,L,42,26,10,15,0.667,2,5,0.4,4,6,0.667,1,9,10,4,5,0,5,1,1.6,True
249,2017,1610612750,MIN,Minnesota Timberwolves,21700224,2017-11-17,MIN @ DAL,W,37,21,8,19,0.421,3,5,0.6,2,2,1.0,0,8,8,4,2,0,1,2,4.2,False
250,2017,1610612750,MIN,Minnesota Timberwolves,21700210,2017-11-15,MIN vs. SAS,W,33,6,2,13,0.154,0,1,0.0,2,2,1.0,1,4,5,5,3,1,1,0,1.2,True
251,2017,1610612750,MIN,Minnesota Timberwolves,21700197,2017-11-13,MIN @ UTA,W,39,21,6,12,0.5,0,2,0.0,9,10,0.9,2,2,4,10,2,1,2,0,2.2,False
252,2017,1610612750,MIN,Minnesota Timberwolves,21700186,2017-11-11,MIN @ PHX,L,40,25,5,17,0.294,1,3,0.333,14,16,0.875,4,2,6,5,1,1,3,2,-1.8,False
253,2017,1610612750,MIN,Minnesota Timberwolves,21700163,2017-11-08,MIN @ GSW,L,31,11,5,12,0.417,1,2,0.5,0,0,,0,3,3,5,2,0,1,1,-3.2,False
254,2017,1610612750,MIN,Minnesota Timberwolves,21700143,2017-11-05,MIN vs. CHA,W,30,13,4,6,0.667,2,2,1.0,3,3,1.0,2,4,6,1,1,0,3,1,2.4,True
255,2017,1610612750,MIN,Minnesota Timberwolves,21700134,2017-11-04,MIN vs. DAL,W,34,4,1,7,0.143,0,2,0.0,2,2,1.0,0,5,5,7,0,0,2,3,2.6,True
256,2017,1610612750,MIN,Minnesota Timberwolves,21700113,2017-11-01,MIN @ NOP,W,33,23,8,18,0.444,0,3,0.0,7,10,0.7,0,4,4,2,3,0,2,0,-1.6,False
257,2017,1610612750,MIN,Minnesota Timberwolves,21700093,2017-10-30,MIN @ MIA,W,40,16,5,13,0.385,1,3,0.333,5,5,1.0,1,4,5,3,3,0,4,5,1.0,False
258,2017,1610612750,MIN,Minnesota Timberwolves,21700074,2017-10-27,MIN vs. OKC,W,38,25,7,10,0.7,0,0,,11,13,0.846,2,3,5,7,0,0,1,1,2.2,True
259,2017,1610612750,MIN,Minnesota Timberwolves,21700039,2017-10-22,MIN @ OKC,W,39,15,7,17,0.412,1,4,0.25,0,0,,0,6,6,6,0,0,1,2,2.0,False
260,2017,1610612750,MIN,Minnesota Timberwolves,21700023,2017-10-20,MIN vs. UTA,W,39,13,5,14,0.357,0,2,0.0,3,3,1.0,0,7,7,3,5,0,4,1,-1.6,True
261,2017,1610612750,MIN,Minnesota Timberwolves,21700011,2017-10-18,MIN @ SAS,L,35,12,5,12,0.417,2,3,0.667,0,0,,0,4,4,3,1,0,3,3,-3.8,False
271,2016,1610612741,CHI,Chicago Bulls,21601222,2017-04-12,CHI vs. BKN,W,35,25,8,19,0.421,1,3,0.333,8,9,0.889,1,5,6,4,4,2,1,1,5.2,True
272,2016,1610612741,CHI,Chicago Bulls,21601206,2017-04-10,CHI vs. ORL,W,31,17,5,11,0.455,0,1,0.0,7,7,1.0,2,3,5,3,3,0,2,2,6.2,True
273,2016,1610612741,CHI,Chicago Bulls,21601188,2017-04-08,CHI @ BKN,L,38,33,12,22,0.545,5,5,1.0,4,4,1.0,1,6,7,4,0,0,3,0,-0.6,False
274,2016,1610612741,CHI,Chicago Bulls,21601173,2017-04-06,CHI @ PHI,W,37,19,5,12,0.417,0,1,0.0,9,9,1.0,0,10,10,10,2,0,6,0,3.6,False
275,2016,1610612741,CHI,Chicago Bulls,21601160,2017-04-04,CHI @ NYK,L,40,26,9,18,0.5,1,3,0.333,7,9,0.778,1,2,3,4,1,2,3,4,-1.2,False
276,2016,1610612741,CHI,Chicago Bulls,21601146,2017-04-02,CHI @ NOP,W,39,39,14,26,0.538,3,3,1.0,8,10,0.8,3,3,6,5,1,1,1,0,0.0,False
277,2016,1610612741,CHI,Chicago Bulls,21601138,2017-04-01,CHI vs. ATL,W,43,33,11,20,0.55,1,2,0.5,10,10,1.0,1,4,5,8,0,1,1,3,0.2,True
278,2016,1610612741,CHI,Chicago Bulls,21601122,2017-03-30,CHI vs. CLE,W,38,25,10,17,0.588,2,2,1.0,3,6,0.5,2,4,6,5,2,0,1,0,0.4,True
279,2016,1610612741,CHI,Chicago Bulls,21601090,2017-03-26,CHI @ MIL,W,39,20,8,13,0.615,1,1,1.0,3,5,0.6,1,5,6,14,3,0,6,1,4.6,False
280,2016,1610612741,CHI,Chicago Bulls,21601077,2017-03-24,CHI vs. PHI,L,42,36,10,24,0.417,0,1,0.0,16,21,0.762,3,4,7,11,3,0,0,1,-1.0,True
281,2016,1610612741,CHI,Chicago Bulls,21601061,2017-03-22,CHI vs. DET,W,34,16,6,6,1.0,0,0,,4,4,1.0,2,3,5,12,2,0,0,1,4.0,True
282,2016,1610612741,CHI,Chicago Bulls,21601051,2017-03-21,CHI @ TOR,L,44,37,11,21,0.524,3,7,0.429,12,14,0.857,2,8,10,6,1,2,0,1,-1.2,False
283,2016,1610612741,CHI,Chicago Bulls,21601032,2017-03-18,CHI vs. UTA,W,38,23,8,18,0.444,0,1,0.0,7,7,1.0,2,2,4,7,3,2,2,1,0.2,True
284,2016,1610612741,CHI,Chicago Bulls,21601021,2017-03-17,CHI @ WAS,L,38,28,10,17,0.588,2,3,0.667,6,8,0.75,2,3,5,5,3,0,2,2,-1.2,False
285,2016,1610612741,CHI,Chicago Bulls,21601009,2017-03-15,CHI vs. MEM,L,40,14,4,16,0.25,0,3,0.0,6,8,0.75,3,4,7,1,0,2,1,0,-1.8,True
286,2016,1610612741,CHI,Chicago Bulls,21600991,2017-03-13,CHI @ CHA,W,38,23,8,15,0.533,2,5,0.4,5,6,0.833,1,5,6,11,2,2,2,1,2.2,False
287,2016,1610612741,CHI,Chicago Bulls,21600985,2017-03-12,CHI @ BOS,L,32,5,2,11,0.182,1,2,0.5,0,0,,2,5,7,3,2,0,1,0,-2.4,False
288,2016,1610612741,CHI,Chicago Bulls,21600966,2017-03-10,CHI vs. HOU,L,31,16,6,12,0.5,0,2,0.0,4,4,1.0,3,2,5,4,1,0,1,1,-4.0,True
289,2016,1610612741,CHI,Chicago Bulls,21600949,2017-03-08,CHI @ ORL,L,38,21,7,21,0.333,3,8,0.375,4,5,0.8,1,3,4,9,1,1,5,0,-1.6,False
290,2016,1610612741,CHI,Chicago Bulls,21600938,2017-03-06,CHI @ DET,L,39,27,7,16,0.438,1,6,0.167,12,13,0.923,3,6,9,4,1,1,5,0,-1.0,False
291,2016,1610612741,CHI,Chicago Bulls,21600922,2017-03-04,CHI vs. LAC,L,36,16,4,7,0.571,1,1,1.0,7,8,0.875,2,2,4,6,3,0,2,1,-1.2,True
292,2016,1610612741,CHI,Chicago Bulls,21600906,2017-03-02,CHI vs. GSW,W,35,22,6,14,0.429,0,1,0.0,10,10,1.0,0,5,5,6,4,1,2,1,1.8,True
